id,rumour,text,reply_to 
500364276281122817,ferguson,@NerdyWonka  Wrong. The violent assault #MikeBrown committed makes it more likely he attacked the cops minutes later.  #Ferguson,"The #Ferguson police chief just basically confirmed #MikeBrown was gunned to death for the crime of walking in the street?

Horrific."
524961283523612673,ottawashooting,"@Gormanghast @BBCBreaking true..!!! bt its nt nice to say ""i told u so""..wen ur country is at siege...!! we can say it later..!!","@MystiRoz @BBCBreaking what's stupid is we are at war but moan when it's on our own soil now they are using chemicals so it's WHEN, BEWARE"
553518923409547264,charliehebdo,@AP that's an easy request to grant,MORE: Official: French terror suspects want to be martyrs; are holed up with hostage north of Paris: http://t.co/sJXudtGUOV
544405974233387008,sydneysiege,@bizzyunderscore you scumbag,@BBCBreaking so let me get this straight. Sydney's being evacuated due to hostage situation in a cafe. Aussies are total pussies. #wtffff
500290256928014336,ferguson,"@zadiaz @mashable YES, it was JUSTIFIED",@TracyMo53321503 @mashable are you justifying the murder of an unarmed ADULT?
544477669216505857,sydneysiege,@SkyNews #munich72,TV channels have chosen not to show videos of hostages relaying #sydneysiege gunman's demands. http://t.co/5jtd36wFOU http://t.co/oKJPRv40l3
500379221504442370,ferguson,@SoulRevision wait.....what???!!!,"#Ferguson PD charged #HenryDavis w/ ""destruction of property"" for bleeding on their uniforms: http://t.co/qQWPClW3tG http://t.co/5U3nMoMiF2"
529723695989002241,prince-toronto,"“@LiveNationON: In response to inquiries, we can confirm that Prince will not be performing at @masseyhall tonight.” @DinaPugliese","In response to inquiries, we can confirm that Prince will not be performing at @masseyhall tonight."
500307986775298048,ferguson,"@PrisonPlanet Not simply a title: Journalists, but CITIZENS, Paul. Everyday USA People/CITIZENS protesting Police MURDER/Subterfuge!  --GBJ","Reminder: Forget the robbery, forget the minor looting. NOTHING justifies militarized police pointing sniper rifles at journalists #Ferguson"
524991949917663232,ottawashooting,@CBSNews That's not what they just said at the Press Conference!,MORE: Police believe three gunmen were involved in shootings in Ottawa this morning and are looking for two shooters. http://t.co/IHV4galEtC
500404172140085248,ferguson,@Jamesdacc @SoulRevision I see. These guys are like the 3 Stooges,"It's true. http://t.co/07zrwAw5YK  @ronzell3284 
@SoulRevision"
544529110266310656,sydneysiege,@Joyce_Karam @LibyaLiberty Why was this mad man not behind bars? Ugh,"Haron Monis,Hostage-taker in #Sydney: Fled #Iran 96,suspect in ex-wife killing,46 sex assaults http://t.co/3caiB9OnFg http://t.co/vfOXjtrGgZ"
544497329920036865,sydneysiege,"@scottparnell13 @Perseus009 @RT_com @AnonymTipster 
Hilarious! A #cunt like you can insult me, then block me so I can't respond?
#pussy","@1drngju @Perseus009 @RT_com @AnonymTipster if you're part of the establishment then you're part of the problem. 
#CUNT"
544295119051300864,sydneysiege,"@WSJ @dwinningWSJ 
Prayers",Central Sydney shut down by police amid ongoing hostage situation: http://t.co/TvAlMmqFxP
580320708376461312,germanwings-crash,“@BBCBreaking: Germanwings Airbus A320 crashes in French Alps near Digne http://t.co/VgscO5lmnw” @CLawtown @pruesiemsgluess,Germanwings Airbus A320 crashes in French Alps near Digne http://t.co/yNlWbNJmYI
500371613087326209,ferguson,"@AngryBlackLady Vacationing on the Bundy Ranch, I’d imagine.",In what world do you let a cop who killed someone leave town? http://t.co/T0A3rn2PeL #Ferguson
500285436527661056,ferguson,@jsmith189 @zellieimani why is that even relevant?!,Video manipulation takes time. RT @zellieimani: If there is surveillance of a robbery why release stills and not the video itself? #Ferguson
544300909035937793,sydneysiege,@FoxNews Thanks Diane Feinstein and Obama for releasing our CIA report. Now ISIS is more bolden.,"UPDATE: 13 people being held hostage in #Sydney shop, Opera House evacuated after suspicious package found: reports http://t.co/n4D3yGjso9"
500298524953939969,ferguson,“@NBCNews: Photos of alleged robbery involving Michael Brown in #Ferguson (via police) http://t.co/3qF72azC70 http://t.co/7rX2u40Jmv” 😒😒,Photos of alleged robbery involving Michael Brown in #Ferguson (via police) http://t.co/gr83XTGO1t http://t.co/7V34OtGYcn
500378624113909760,ferguson,@TreySchulte @ComplexMag I saw this....Its impressive how bold their police are,"“@ComplexMag: In 2009, #Ferguson police beat a man and charged him for bleeding on them: http://t.co/22q3FkcenU” read this @DV_Skywalker"
544309563848003584,sydneysiege,"@RT_com That's an exaggeration, get your facts right.",Approximately 50 hostages may be held captive at #Lindt café – local reports http://t.co/1ZlzKDjvSf #sydneysiege http://t.co/NvLr5kyQG8
581473799398359040,germanwings-crash,@jjauthor @gatewaypundit. I knew it! Those crazy bastards are the only ones evil enough to do shit like that!,GERMAN NEWS REPORT: Co-Pilot of Germanwings Airbus Was MUSLIM CONVERT …’Hero of Islamic State’? http://t.co/Pw2kxje31m via @gatewaypundit
544320880113762304,sydneysiege,@AP *checks watch* Need a few more hours for your lawyers to check your facts? lol,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf"
552817735160176641,charliehebdo,@hassanbasmer @Chusid2015 @cnnbrk it is a disgrace in Judaism. And christianity. It's applauded in Islam. Child rape pretending 2 b marriage,@DaliaChai @Chusid2015 @cnnbrk pedophiles is accepted in Judaism.  Read torah.  Who gave these fools right to make fun of Islam
553559162018611201,charliehebdo,@ShirazMaher @NickKristof It is a separate incident but the same #terrorist cell?,"AFP reports there are 2 dead, and 5 hostages being held in the Kosher store in Eastern Paris; separate incident to charlie hebdo shooters."
501667615350083584,ferguson,"@max843 Max are you listening to what the Chief of Police said or do you just want to believe lies? Listen carefully
http://t.co/zIRh6saMex","@orangeseahorse 1st interview #politicsnation #DorianJohnson mentions cigarillos &amp; told lawyer. Video shows he gave back, not Mike #Ferguson"
529661727940431872,prince-toronto,@halihamilton @mikeyerxa gonna try to make it to both.,"@mikeyerxa EXCUSE ME, WHERE'S MY INVITE (to the latter, duh)"
553522189337890816,charliehebdo,@FerrariCharlie @BBCBreaking coppers don't want to kill them.,@BBCBreaking You telling me that in a 40km motorway car chase involving a Peugeot 206 they couldn't be taken out?? Pathetic!!!
553586964805713920,charliehebdo,@KayBurley best news for days. Goodbye scumbags.,#CharlieHebdo killers shot dead by police
553599279097733120,charliehebdo,@JaySnayk @DAVIDMDRAIMAN @cnni YOU LEFT OUT INTERNATIONAL!,@DAVIDMDRAIMAN @cnni Coward News Network
525007688405491712,ottawashooting,"@ArrogantHair @SeanOsmar @darrellbricker It's not a hoax, but it also wasn't taken *after* the shooting.",@SeanOsmar @darrellbricker Not a hoax.  This is before the shooting
552836882770690049,charliehebdo,@RT_com  Just kill them.,URGENT: 3 gunmen involved in deadly attack on #CharlieHebdo - French interior minister http://t.co/3Jsosc7yl3 #Paris http://t.co/9fqT2P6yhV
524956679025487872,ottawashooting,@BBCBreaking @BBCWorld Shit...,"Police say shots fired at 3 #Ottawa sites -  National War Memorial, Parliament Hill, and now Rideau shopping centre http://t.co/rOnqpUbuqc"
544306412562960386,sydneysiege,@DailyMailAU @DailyMailUK Is he upset that the cafe didn't serve Halal products?,A man believed to be the gunman filmed wearing a black headband inside the cafe http://t.co/7ixIlhiVXZ http://t.co/dOW5zfm1uU
553489533526765568,charliehebdo,@TIME http://t.co/8del3cJWYa,"Paris Murder Suspects Cornered with Hostage
http://t.co/yzHJi4Hw54"
544343462829494272,sydneysiege,@EnglishEmma I'm kinda new to (active) twitter but I can see the praises of a knee jerk reaction. It highlights the collective mind issues.,@life19082492084 Same people pro do sweet all but moan on social media about how terrible everyone else is.. And yes irony burning my end.
500394428243390465,ferguson,@leonlohr @LisaBloom Shoving a clerk means you'll take on a police officer with a  gun? #SoundLogic #YesThisIsSarcasm #MikeBrown,@LisaBloom #MikeBrown connects the robbery w shooting. dont have to be a genius. a guy who shoves clerk is s'posed to raise his hands later?
500328058621280256,ferguson,@AngryBlackLady @Only4RM They're trying to skirt the situation &amp; take focus off of Darren Wilson.  Who's left over to blame?  Dead victim.,"All weekend ppl will be talking about the ""robbery"" instead of the shooting bc #Ferguson PD didn't release any info about the shooting."
552807494545076225,charliehebdo,"@cnnbrk Remember background: France, its Parliament &amp; Senate + some left-wgd municipalities bending over backwards to please Palestinians..","At least 12 killed in today's attack on satirical magazine #CharlieHebdo in Paris, official says. http://t.co/zUfxcG3Rfs"
524971261005660160,ottawashooting,@PrideSky @CBCAlerts You should see how many have retweeted and favourited my tweet. I think I am expressing what a lot want to. Wake up!!,"@cdnmickeyfan @CBCAlerts I think that what you are saying is very dangerous, and exactly what is wrong with the world we are living in."
544276699157135360,sydneysiege,"@Breaking911 @OraBx The police better plan on killing him, because his intentions are not at all in doubt.","DEVELOPING: Gunman Takes Hostages In Sydney Cafe, 'ISIS' Flags Being Held Against Window - http://t.co/gDkig15YuN http://t.co/suVfoMmBwM"
544521755289600001,sydneysiege,@marilynmaupin This peaceful resolution shit just resulted in dead and wounded hostages,"@TexasJew Aside from that, yeah."
500292264909107200,ferguson,And at least Barney Fife would have been HONEST from the first hour. @DanteB4u @AlwaysThinkHow,.@AlwaysThinkHow @MsRock4Ever - Barney Fife would have tried to pull #MikeBrown through a window too. Shades of Ernest T. Bass #Ferguson
525000464593858561,ottawashooting,@MikeSavageHFX Iam very sad !!! My heart broken .,This afternoon we've lowered our flags to half mast in honour of the Canadian Reservist who lost his life in Ottawa. http://t.co/3oTF5sd2Lf
529677185171607553,prince-toronto,@davidleyes @EntCity: I'm crying as well... Don't you worry!,@jordanletkemann @EntCity @davidleyes wtf?!?!?!?!
553820631087988736,charliehebdo,@SkyNewsBreak no shit #JeSuisCharlie,Update - AFP: an unnamed police source says the killing of the policewoman in #Paris on Thursday is linked to the #CharlieHebdo attack
544315679860473856,sydneysiege,Disgusting @mashable: Uber intros surge pricing in downtown Sydney during hostage siege http://t.co/BLIi90vwxA http://t.co/hvRMHLPD69”,Uber intros surge pricing in downtown Sydney during hostage siege http://t.co/XWGe9MpUzU http://t.co/cwhIiozFNr
525049296794574850,ottawashooting,@Cameron_Gray @DAJSamarasinghe @globeandmail May His Soul Rest in Peace!,"#RIPNathanCirillo

RT @globeandmail: Soldier killed at war memorial identified as Cpl. Nathan Cirillo #OttawaShooting http://t.co/uZZqmlctss"
553502135204478976,charliehebdo,"@TrudiCTID Agreed. Relevant and timely clarification: martyrs are assassinated, they're not the assassins.","@BBCBreaking They should tell them, no you'll just die as murderers, not martyrs"
500323822730747904,ferguson,"@AkaDimiX @140elect It's abt being fearful something bad could happen to you. A little kid is not reasonable fear. A dude taller than u, yes",@DostoevskyShade @140elect trayvon was 17 when he got killed.  Legally a minor.
552808639283486722,charliehebdo,"@Colvinius @SuzanneCarbone @JulieOMarshall @LePoint no blood, just hear the shouting. I don't post any videos where u see blood or killing",@juice_pre @SuzanneCarbone @JulieOMarshall @LePoint I protect my mental health by avoiding videos of atrocities. Seen too many IRL.
553213579672178689,charliehebdo,@BreakingNews @AFP @MelissaBellF24 How stupid http://t.co/L4WURw0G0e,"Paris says highest alert level extended north to region where attack suspects spotted - @AFP, @MelissaBellF24 https://t.co/pj8kecnVt7"
524926985454518272,ottawashooting,"""@CTVMontreal: One person shot outside Centre Block, 2nd wounded inside the building in Parliament Hill shooting http://t.co/YaZ5ptIm5y"" &gt;:(","One person shot outside Centre Block, a second wounded inside the building in Parliament Hill shooting http://t.co/zng0g0aelU"
524959930928070656,ottawashooting,“@BBCBreaking:  gunfire inside Canada's parliament in Ottawa http://t.co/9XPzxYwFI2 http://t.co/5grXS1Fhd4” @hughieb79 Tim Martin??,Watch video showing gunfire inside Canada's parliament in Ottawa http://t.co/CJpXNAk8nS http://t.co/hxwr2NEr2K
499755375642816512,ferguson,"@larryelder @aubbie2222 Al and Jesse have to go where the money can be had. If there were no Racism, they would be saying ""Paper or Plastic?","Nearly 7k blacks were murdered last yr--almost all by other blacks. A tiny % were unarmed-killed-by-cop.
Where's Al, Jesse?
#tcot #ferguson"
553552395704082432,charliehebdo,@ShirazMaher @NickKristof what a shocker..,"AFP reports there are 2 dead, and 5 hostages being held in the Kosher store in Eastern Paris; separate incident to charlie hebdo shooters."
524941538111922178,ottawashooting,@trianglman @jxchristopher @CBCAlerts until there's a terrorist attack on a legal shooting range they may as well be.,@jxchristopher @CBCAlerts psst. Guns aren't banned in Canada. #educateYourself
544279162866122755,sydneysiege,"@zulubravo @Andrew_Denney @jessradio Read the tweet again ""a"" as is green, red .. Are you saying the text is not presumably Koranic?","@Gion_Gion @Andrew_Denney @jessradio Green is the traditional colour.
Presumptions are worthless"
553555725084270593,charliehebdo,"@JeromePio Agreed. As we say here in the States, ""hold your horses"". Lol! @intelwire @ShirazMaher","@cldaymon @intelwire @ShirazMaher Honestly, we need to wait official statement and investigations. By now, we all talk about rumors. :)"
544322700726906880,sydneysiege,@australian Prime ministers should not have to comment on everything.,Prime Minister Tony Abbott's statement on the #SydneySiege. Updates: http://t.co/EgWHAnjO35 http://t.co/AGhyN5Qkei
524960764503674880,ottawashooting,@kellyoxford @HDMcC maybe you should have a news crew on retainer just in case. Rapid deploy anywhere breaking news happens.,@HDMcC @subloke I can get confirmation and video from witnesses and pass info along without a news producer. Simple stuff.
544514138186448896,sydneysiege,@anjalisidebar is it safe anywhere?,"“@FoxNews: Hostages fleeing #Sydney cafe held by Iranian gunman as explosions, gunshots are heard: http://t.co/NSv8EBl6AC” #TurningPoint"
580327990845927425,germanwings-crash,@Minus777 @marcepa49 @flightradar24 @isobelroe yes but every second not spent trying to save everyone.....,"@marcepa49 @flightradar24 @isobelroe Only takes a second to set the squawk code,"
500289400572768257,ferguson,.@TheAnonMessage2  yes. They don't match. Flip flops + hat in store. Shoes + no hat in final pic.,Did anyone think of comparing the clothes that #MikeBrown was wearing when he was laying on the street to the security footage? #Ferguson
553587377835614209,charliehebdo,“@AFP: #BREAKING #CharlieHebdo gunmen's hostage freed and safe after police assault” Hoping this is accurate.,#BREAKING Charlie Hebdo gunmen's hostage freed and safe after police assault
553553754424115200,charliehebdo,@cldaymon @intelwire @ShirazMaher Previous connections about plot to freed a terrorist involved in 1995 Paris attack. Otherwise not yet.,@intelwire @ShirazMaher @JeromePio Yes lots of mixed info coming out. Anyone else here about potential 08 prison connection btwn planners?
544377622600646657,sydneysiege,@cnni is that man holding hostages alone? or they are many?,BREAKING: Three hostages appear to have escaped the Sydney cafe where a siege remains ongoing. http://t.co/akfqcnbofX #sydneyseige
525035264826413056,ottawashooting,@20committee @sqwerin and @BarackObama still refuses to call it terrorism!,"BREAKING: Michael Zehaf-Bebeau had been designated ""high-risk traveller"" by CDN govt, which confiscated his passport http://t.co/dPeMQ78jzm"
553507208382930944,charliehebdo,@BBCBreaking bet there in aldi....nobody can resist the bargains in there @AldiCustCare,"Map shows industrial estate where 2 #CharlieHebdo suspects are holed up, surrounded by police http://t.co/hi9g8dxpiR http://t.co/Vw2L6SQcMH"
544309904992108545,sydneysiege,"Good thing Australia has strict gun laws. ""@RT_com: Approximately 50 hostages may be held captive at #Lindt café http://t.co/1RFsbJWl7h”",Approximately 50 hostages may be held captive at #Lindt café – local reports http://t.co/1ZlzKDjvSf #sydneysiege http://t.co/NvLr5kyQG8
544311848615432194,sydneysiege,“@7NewsSydney: The Sydney cafe siege may be part of a larger plot. @Y7News #MartinPlaceSiege http://t.co/d07MMUcpKT http://t.co/PL06PUyfDF”,The Sydney cafe siege may be part of a larger plot. @Y7News #MartinPlaceSiege http://t.co/f2aTNEpjmh http://t.co/DE4IBxv73K
529743000247992320,prince-toronto,@CBCNews good :-),"Prince not playing Massey Hall tonight, promoter says http://t.co/clVHvM07kx http://t.co/IADirsFOOC"
580333870626766848,germanwings-crash,@BBCBreaking https://t.co/u0P5OaRm4k,"#Germanwings latest: http://t.co/8tZopIBYLh
- #Airbus A320 crashes in French Alps
- Barcelona-to-Dusseldorf flight
- 142 passengers &amp; 6 crew"
499367096875114497,ferguson,@AnonymousPress that's from last night. Not tonight.,Line of police cars with high beams on greets anyone trying to enter #Ferguson. It's shut down. No media allowed. http://t.co/bk6jFFM7jj
553647665695956992,charliehebdo,@Callum_SR aw,"“@AFP: #BREAKING Charlie Hebdo gunmen's hostage freed and safe after police assault”

Yes French police👊"
553590917316505600,charliehebdo,RT @AFPphoto: Several hostages freed at Jewish supermarket in Paris. Photo Thomas Samson #AFP http://t.co/XSNm5TUn3V,Several hostages freed at Jewish supermarket in Paris. Photo Thomas Samson #AFP http://t.co/C9ltgMT0Wl
544540884952694784,sydneysiege,"@7NewsSydney @MarkSteynOnline LOL @ ""live ammunition.""  You cheeky cunts.",POLICE MOVE IN: Police confirm live ammunition used in Martin Place #sydneysiege
500356093801795585,ferguson,@BrwnSkinGirly @CNNVideo You do realize he didnt get shot because of that robbery? He was shot during protests and riots.,@KoszikMeows @CNNVideo so they killed him for stealing chips and juice gtfoh😒 point is he was unarmed 😒😴😒
524960171345592321,ottawashooting,@BBCBreaking sad world we live in most of the time.,"Police say shots fired at 3 #Ottawa sites -  National War Memorial, Parliament Hill, and now Rideau shopping centre http://t.co/rOnqpUbuqc"
544275153266696193,sydneysiege,@DailyMailAU: SYDNEY SIEGE Gunman forces hostages to hold up ISIS flag in window http://t.co/RdtBRtSsaq http://t.co/aKTlO1K48O @BarackObama,SYDNEY SIEGE: Gunman forces hostages to hold up ISIS flag in window http://t.co/9K3XXEiSFa http://t.co/cATxCjYXpy
500285091394764801,ferguson,Video manipulation takes time. RT @zellieimani: If there is surveillance of a robbery why release stills and not the video itself? #Ferguson,If there is surveillance of a robbery why release stills and not the video itself? #Ferguson
553192939888058369,charliehebdo,"@juliamacfarlane @AmericaHipple video also shows them using some not so great skills in the street (crossing each other's line of fire, etc)","I am still confused as to why these ""highly trained"" individuals left their ID in the getaway car. #CharlieHebdo"
544537747436761088,sydneysiege,"@Joyce_Karam @blackrepublican 46 sex assaults, murdered wife AND STILL WALKING AROUND!!!  Unbelievable..talk about a war on women....","Haron Monis,Hostage-taker in #Sydney: Fled #Iran 96,suspect in ex-wife killing,46 sex assaults http://t.co/3caiB9OnFg http://t.co/vfOXjtrGgZ"
544421956360368129,sydneysiege,“In pictures: the #SydneySiege http://t.co/rgrIsGCd5C Follow live updates: http://t.co/Po6NcBqYpk http://t.co/Rh608kuh24” rt@BBCBreaking,In pictures: the #SydneySiege http://t.co/wwNwPV2VQ7 Follow live updates: http://t.co/mtmDRCt8SP http://t.co/sVPe6du49Z
580340509664739328,germanwings-crash,I am flying with @germanwings in 2 weeks!!! SO FUCKING SCARED“@tseymat:no survivors in the #Germanwings #A320 crash. http://t.co/rhgfPcTbXL”,French junior minister for Transport Alain Vidalies confirms they are no survivors in the #Germanwings #A320 crash. http://t.co/ZLIz1oY8wF
544283765023846400,sydneysiege,@Gion_Gion @Andrew_Denney @jessradio almost every media outlet for the first 20 minutes until people remembered how google works,"@zulubravo @Andrew_Denney @jessradio Who typed ""ISIS""? Islamic flag was used in the original tweet."
580342824236916737,germanwings-crash,@foxandfriends 15:00 CET #Germanwings Press Conference.,BREAKING: 148 feared dead in crashed #Germanwings flight http://t.co/bnEGQsxBFL
524961635136704512,ottawashooting,@zachjgodin @cnnbrk @DamoSpin they hadn't at the time I posted. Ever changing news for sure. Scary times,@povprod @cnnbrk @DamoSpin They have - however - confirmed 3 separate shootings. So there's that.
525065014281908224,ottawashooting,@Cellying @Glossology ♥,Our thoughts and prayers go out to Nathan Cirillo who died today in Ottawa while protecting his country at age 24 http://t.co/PfwasSALPX
552805847777415168,charliehebdo,"“@cnnbrk: At least 12 killed in today's attack on satirical magazine #CharlieHebdo in Paris, official says. http://t.co/eS87lPU9Of”","At least 12 killed in today's attack on satirical magazine #CharlieHebdo in Paris, official says. http://t.co/zUfxcG3Rfs"
524929840173309952,ottawashooting,"@CBCNews @michellemalkin 

And this: https://t.co/HSrkQbMfbn",BREAKING NEWS: Soldier shot at National War Memorial in Ottawa http://t.co/pp6hcfWcRw
580325295841943553,germanwings-crash,@flightradar24 But no emergency call made? Or emergency squawk? @isobelroe,"Flight #4U9525 initially climbed to 38,000 feet before before it started to descend and lost signal at 6,800 feet. http://t.co/MthXQ232Hn"
499691687326007296,ferguson,"@larryelder @KLSouth I don't believe that was his ""point"" at all.",@larryelder @KLSouth So I guess you are saying it is no big deal for cops to kill unarmed black kids???   WTF.
552874999522934784,charliehebdo,.@Slate @whpresscorps ...witnesses may have but President never will not will he utter #islam #jihad or #muslim in association with this! 👎,Witnesses say the Charlie Hebdo gunmen identified themselves as members of al-Qaida: http://t.co/WSEe7PGIdY http://t.co/fTzk4xzZIr
525038702607994880,ottawashooting,@20committee @AresXtra They must put high risk travelers in civilian detaine camps to prevent attacks.US does this with suspect japs in WWII,"BREAKING: Michael Zehaf-Bebeau had been designated ""high-risk traveller"" by CDN govt, which confiscated his passport http://t.co/dPeMQ78jzm"
524941965012795393,ottawashooting,@Maritimes_HOME @dmatthewmillar because canada doesnt fuck around with security,@dmatthewmillar very helpful why would you tweet that!!??
552811198543331328,charliehebdo,@RT_com they screamed Allahu Akbar just like those who scream Novorossiya,"#CHARLIEHEBDO SHOOTING: Gunmen shouted 'we have avenged the prophet"" during attack - reports http://t.co/3Jsosc7yl3 http://t.co/nAerF1Ep7A"
544282548197916672,sydneysiege,@PzFeed I want some lindt chocolates now,"BREAKING NEWS: Gunmen take hostages at Sydney cafe, wave Islamic flag http://t.co/zmSo3ARDVs http://t.co/HFW40OyVUz"
544295112545538048,sydneysiege,“@TheAnonMessage: FIRST PHOTOS: Hostage pressed against a window. #SydneySiege http://t.co/3FL99KTXrx”,FIRST PHOTOS: Hostage pressed against a window. #SydneySiege http://t.co/MOy8zCHp5a
524930715021213696,ottawashooting,@ChristoferU @CBCAlerts @CBCNews Seriously? Likelihood that it's an ISIS attack and THIS is your response???,"@CBCAlerts @CBCNews , well blame Steven Harper , he's all for guns , wants this country to become like the US of A"
553574899302670337,charliehebdo,@RT_com huh he doesn't even know who killed the journalists he's trying to get media coverage just kill him,UPDATE: Gunman in kosher grocery store is demanding the release of the suspects in #CharlieHebdo shooting - Reports http://t.co/1Y123fisl2
500288555600871424,ferguson,@TheAnonMessage2 had the same flip flops on.,Did anyone think of comparing the clothes that #MikeBrown was wearing when he was laying on the street to the security footage? #Ferguson
500378492488253440,ferguson,@spants @Tom_sveb @rui_xu @flavius217 What they also did was chose to not ignore facts that call in to question the witness' credibility.,@jlpauk @Tom_sveb @rui_xu @flavius217 What they did today was also a good way to taint the jury pool.
544313083783421953,sydneysiege,@syruspraka @FoxNews yep #SydneySiege,"“@FoxNews: UPDATE: 13 people being held hostage in #Sydney shop, Opera House evacuated after suspicious package found: reports Are you sure?"
500930761818509313,ferguson,@max843 @DanteB4u @Alasscan_  Police lied! Chief now says Michaels's friend was NOT involved in any robbery. http://t.co/zIRh6saMex,@orangeseahorse Sadly #DorianJohnson friend of #MichaelBrown was in store also &amp; has admitted to it @DanteB4u @Alasscan_
500392633760759808,ferguson,"@jlpauk @spants @rui_xu @flavius217 country is just not paying close enough attention.""",@Tom_sveb @spants @rui_xu @flavius217 No that you see this as a racial situation before you know anything.
500303952391331843,ferguson,".@orangeseahorse @Alasscan_ - Even if robbery took place &amp; stop legal, actions after 1st &amp; 2d shot &amp; after #MikeBrown put #HandsUp = MURDER","@Alasscan_ @DanteB4u Alasscan it's a lie. Pics are fake. No robbery was reported! If true, police would have said it last week to stop riots"
500298472785182720,ferguson,"@jlrehmer @OpFerguson @YourAnonLive 
Good look! Thank you!",@von_Steiner @OpFerguson @YourAnonLive Notice the top this says 2nd suspect.  Mike Brown is suspect #1.  Please read everything out there.
544413294430547968,sydneysiege,Whoa die vine. RT @BuzzFeedNews: Five Hostages Escape Sydney Cafe Siege http://t.co/E6UvRQWMqF http://t.co/6pwQLRTon8,Five Hostages Escape Sydney Cafe Siege — Live Updates From @BuzzFeedOz http://t.co/aFHirytbFH http://t.co/BiLJuBBc5R
553548128138584065,charliehebdo,@BklynMiddleton it's a dialogue isn't it? please don't take my comment as attacking. i am not sad.. yet. im stark raving mad.,*Mutes Universe*
500324120689930241,ferguson,"@DostoevskyShade call him a big ass kid then.  But size or being ""intimidating"" doesn't take away your youth, inexperience, kid status","@AkaDimiX @140elect It's abt being fearful something bad could happen to you. A little kid is not reasonable fear. A dude taller than u, yes"
500289681062248451,ferguson,@TheAnonMessage2 http://t.co/nyf2SaMMh8,Did anyone think of comparing the clothes that #MikeBrown was wearing when he was laying on the street to the security footage? #Ferguson
525056723497660416,ottawashooting,@palescalesDRUNK @cnnbrk - You mean like someone who harps on someone else asking for clarification?  Sounds like *you* need to calm down.,@ViewFromAskew @cnnbrk breaking news is fraught with mistakes.  Calm down.
529880720458911745,prince-toronto,@davidleyes: I'm crying purple tears...,"@jordanletkemann @EntCity 
haha!!!! keep your ears open and let me know if you hear anything...
i'll do the same!!!
http://t.co/iSYC7y73y3"
499370756241764352,ferguson,@clydetheslyde assholes on FOXNEWS are a major reason why stupid cops don't give a damn about d life of young black kids,"Currently the #FoxNews website has zero, repeat, ZERO coverage of the #Ferguson protests, probably due to lack of cowboy hats."
553533391216582656,charliehebdo,"@SkyNewsBreak @_DarkMavis U haven't sent Queen Bee Burley to France have u,if so it's only a matter of time be4 she comes out with a classic",Update - AFP says gunman who has taken a hostage at kosher supermarket in Paris believed to be suspect in killing of policewoman on Thursday
525065680849481730,ottawashooting,@ArmedResearch @CindyPom Can you DM me the accounts too? I have some choice words,@CindyPom Follow me please. I will DM you.
552816942193467396,charliehebdo,"@hassanbasmer @DaliaChai lol the true all-embracing, multicultural attitude of ""moderate"" Islam comes out",@DaliaChai @Chusid2015 @cnnbrk yes because islam is true religion. They don't take Bullshit from fools like Charlie Have died.
500297784134606849,ferguson,"@DeuceTony @YourAnonLive @OpFerguson they're not finished yet, didn't want to sign rough draft.",@YourAnonLive @OpFerguson no signatures?
553591626485215232,charliehebdo,“@AFPphoto: Several hostages freed at Jewish supermarket in Paris. Photo Thomas Samson #AFP http://t.co/54e6SWd1lJ”,Several hostages freed at Jewish supermarket in Paris. Photo Thomas Samson #AFP http://t.co/C9ltgMT0Wl
521376439099465728,ebola-essien,"“@FutbolLife: AC Milan midfielder Michael Essien has been diagnosed with Ebola. Get well soon Michael. http://t.co/uxxr2UdAOg”

Fuck off😳",AC Milan midfielder Michael Essien has been diagnosed with Ebola. Get well soon Michael. [Daily Times] http://t.co/r6y8d9HMAw
553551156081745920,charliehebdo,@LiiamPrice @RT_com if u can see well the first picture is about Paris attack and it's hash tag is the one stop killing innocent ppl😏,@genlady9 @RT_com Right a tradgedy happening in France and you post this. This is the reason the world hates Islam.
500285527820890113,ferguson,@Princetngirl818 all there is a still picture of a black man walking is that what counts as evidence were they on his person?,"“@DIANAZOGA: Police reports released this morning indicate Mike Brown was a suspect in a ""strong-armed"" robbery in #Ferguson”So kill him?"
500619773873770496,ferguson,@Idle_Threat @adrienne_72 @AngryBlackLady She has a valid concern.  You offer a grossly exaggerated red herring in order too...?,@angryblacklady Brilliant! Lets arrest the entire police force for aiding and abetting.
553165727231139840,charliehebdo,@SkyNews find them. catch them. hang them publicly. send the message out zero tolerance will be shown. they don't deserve any humanity....,The #CharlieHebdo attack suspects have reportedly fired shots while robbing a petrol station http://t.co/joSfDCybpI http://t.co/7xQIrb4vbU
500312191090712577,ferguson,"@ImSoFlorida @jasongarcia5 @TheAnonMessage2 these pictures look damning, but stealing rillos DOES NOT JUSTIFY MURDER!",@jasongarcia5 @TheAnonMessage2 lol there's a million dudes wearing cargos &amp; white tees everyday please stop
529722212706971648,prince-toronto,@brofromanother @LiveNationON @masseyhall WHAT THE HELL EVEN JUST HAPPENED TODAY,This is what it feels like/when doves cry  RT @LiveNationON: we can confirm that Prince will not be performing at @masseyhall tonight.
553514398871216128,charliehebdo,@papyzapy @BbcWhat it is well meaning but clueless people like you such imagery targets,@bloggi @BBCWhat a Fuck head u are
